"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
661.81002,666.349991,650.649979,661.309982,156998100,87.865938
664.860023,671.860023,662.630013,671.449974,106070300,89.213203
671.250023,674.249985,665.550026,666.799988,92681400,88.595376
665.200005,666.000023,651.280006,652.589996,148501500,86.707344
646.880013,647.559975,636.109993,638.170013,159498500,84.791412
638.650024,640.490013,623.550026,635.850014,209649300,84.483162
639.739983,644.979996,637,640.909996,127589000,85.155464
646.499977,647.20002,628.099983,628.099983,136520300,83.453442
629.55999,635.37999,625.300026,629.710007,115003700,83.66736
632.350014,635.129997,623.850006,634.760002,108125500,84.338336
635.370003,650.300011,631.000023,649.789986,137442900,86.335317
648.870018,652.790001,644,644.610001,97259400,85.64707
639.590019,642.059982,630,632.640007,119156100,84.056659
631.050011,631.769974,609.619987,609.840019,186021500,81.027305
612.419998,635.37999,610.759987,634.029999,136682700,84.241343
631.000023,633.900009,611.699982,613.359993,176786400,81.494991
621.440018,626.549988,610.639984,616.829979,139631800,81.956036
619.999985,621.999977,605.549988,609.539986,164081400,80.98744
609.430023,614.000008,591.000015,603.999992,254608200,80.251361
594.879997,601.959999,587.70002,595.320007,127500800,79.098082
598.219994,603.000023,594.170021,596.540009,90324500,79.260179
595.890007,596.950005,574.749977,576.800011,149843400,76.637395
583.520004,587.769981,577.599976,584.620003,132283900,77.67641
590.230011,590.739983,580.090019,582.849976,93729300,77.441232
573.839996,574.539986,555.750023,558.000008,198412200,74.478128
560.629974,562.230011,535.290009,537.749985,264036500,71.775289
540.420006,554.87999,533.719986,547.059998,232478400,73.017928
554.149986,554.500008,538.649979,542.829994,128950500,72.453335
538.910011,550.479996,536.359993,542.900009,133237300,72.46268
545.500015,547.45002,536.180016,536.880005,119292600,71.65917
537.530006,539.499985,522.620026,525.619987,197477700,70.156258
525.200005,530.000008,505.75,527.680008,316723400,70.431216
540.709999,567.499985,539.88002,565.730011,205829400,75.509877
571.910019,571.95002,554.580009,560.909981,160688500,74.866531
564.249977,567.369995,556.599976,561.700012,93250500,74.97198
567.169991,572.000008,562.600006,571.500023,68206600,76.28002
575.900017,589.999992,573.710007,589.530022,157644900,78.686544
589.549995,590.419975,580.100006,584.780006,133332500,78.052544
577.269981,585.800003,572.259987,582.940018,130216100,77.806954
590.220024,594.250023,585.249977,589.359978,128674700,78.663848
586.789986,588.400009,582.679985,585.279991,97829900,78.119278
593.650009,594.590004,585.500023,586.190025,91070000,78.240744
581.800018,581.800018,572.129997,575.849976,139267100,76.860623
568.910004,569.249985,538.769981,538.790009,261159500,71.914105
528.94001,553.31002,518.629974,547.239975,294303100,73.04195
553.400009,555.199997,530.000008,533.250015,196760200,71.174663
525,538.510002,521.580002,529.819977,157621100,70.716845
539.770004,549.559975,537.370003,541.390015,148086400,72.261136
547.769974,547.999992,536.270004,539,121786000,71.942133
531.149994,537.640022,525.800018,529.689987,156314900,70.699495
514.749992,518.12999,505.580009,509.789986,252394800,68.043375
508.929993,519.999992,501.230003,518.829979,189401800,69.249973
525,534.899986,520.249985,533.900017,156421300,71.261421
531.470001,533.700012,525.499985,526.30999,112342300,70.248355
530.000008,530.200012,518.88002,521.730019,120422400,69.637051
512.469994,519.669998,510.239983,519.330017,149067100,69.316715
520.350014,524.250023,518.709976,520.169983,43938300,69.428828
519.000023,519.460007,511.120003,512.999992,75609100,68.471825
513.539978,516.25,504.659988,515.060013,113780100,68.746783
510.290024,514.480026,508.119987,509.589981,88569600,68.016679
510.529976,535.400024,509.000008,532.169991,164873100,71.030509
553.819992,554.999992,541.63002,549.029976,140129500,73.280868
547.87999,549.669991,540.999992,542.099991,88241300,72.355899
536.969994,538.630005,525.829979,526.999992,148583400,70.340452
521.999985,529.300018,515.199989,523.900002,121039100,69.926686
529.209976,531.889984,521.250008,525.31002,114676800,70.114886
522.500023,525.009987,515.990021,517.100006,101901100,69.019068
528.549988,528.719978,515.519997,523.509979,150286500,69.874628
521.000015,525.320007,519.019997,520.300026,87626700,69.446185
502.680023,507.5,498.509995,501.750015,183551900,66.970253
498.300003,498.990005,483.379982,485.920013,219193100,64.85737
494.639999,509.440018,492.499977,506.089981,172701200,67.549523
510.309998,510.750008,502.030022,502.680023,113419600,67.094384
498.519981,502.219986,496.399986,500.000015,118230700,66.736675
504.560013,507.879982,496.630005,504.770004,115386600,67.373341
508.80999,514.989998,504.770004,514.010002,215377400,68.606634
460.000008,465.730019,450.249985,450.499977,365213100,60.129739
451.690018,456.229988,434.999996,439.880001,302006600,58.712255
437.829994,453.209999,435.859989,449.830002,196379400,60.040315
458.5,460.200012,452.119987,458.269981,142789500,61.166827
456.999992,462.600014,454.500015,456.830002,104288800,60.974629
456.980019,459.279991,454.980026,455.489998,79833600,60.795774
459.110001,459.479996,448.350021,453.619995,134871100,60.546178
453.909988,455.939995,441.999996,442.320004,119279300,59.037931
444.050003,459.739975,442.220001,457.840012,143336900,61.109438
456.469994,466.500023,452.580025,457.350014,148426600,61.044036
463.250015,470.000023,454.11998,468.220009,176145200,62.859111
474.000008,478.809998,468.250023,474.980003,158289600,63.766649
476.499985,484.940018,473.249977,479.930023,129372600,64.431195
479.509987,482.380013,467.739998,467.900002,152263300,62.81615
467.209999,473.639999,463.220001,467.009995,118801900,62.696665
464.520004,471.640007,464.02002,466.590012,88818800,62.640282
468.849983,470.160027,459.920006,460.160011,97936300,61.777047
461.100006,462.730003,453.850014,459.990021,108945900,61.754225
457.689995,457.689995,448.800018,448.850006,119075600,60.258665
446.000008,449.170013,442.819988,446.060009,111795600,59.884104
449.250015,451.599976,446.599995,450.809998,82663700,60.521796
453.850014,455.120003,442.569996,442.799988,93144800,59.446442
443.820011,451.540001,437.660004,448.970009,125374900,60.274775
448.430023,452.439995,440.650005,444.569988,146837600,59.684067
444.050003,447.87001,441.400009,441.400009,80628800,59.258493
438.000011,438.179989,429.979988,430.470013,138112100,57.791128
427.799992,428.200001,419.000004,420.049988,145688900,56.392227
421.480007,435.189987,420.750004,431.139988,159608400,57.881073
434.509998,435.249989,424.430008,425.659996,115062500,57.145377
424.499996,432.009995,421.059998,430.580002,117118400,57.805894
429.800011,435.429993,428.609997,431.720001,97870500,57.95894
429.749996,439.009995,425.140011,437.869995,118559000,58.784585
435.60001,438.880005,427.57,428.429993,116477900,57.517253
428.449993,434.500011,425.359989,428.349991,101387300,57.506512
432.830013,434.639988,430.450012,432.499992,75968900,58.063655
437.929996,444.230007,437.250008,443.660007,160990200,59.561901
441.449997,457.459976,441.200005,455.720016,151549300,61.180972
459.500023,460.970016,448.499985,454.489975,131693800,61.015837
457.419975,457.63002,449.589996,452.079987,77165200,60.692294
450.220024,457.979988,450.100021,452.729988,95813900,60.779557
454.580017,462.099976,453.110023,461.910011,98776300,62.011986
464.689995,469.949982,461.780022,463.580009,125283900,62.236186
465.440025,465.839981,460.530006,461.140007,73573500,61.908612
456.460007,456.799988,450.729996,452.079987,82809300,60.692294
449.820015,451.820007,441.619987,442.660011,110709900,59.42765
441.899994,443.700008,427.73999,428.910004,97433000,57.581695
427.599987,438.139988,426.400013,429.789997,132379800,57.699835
431.370007,437.279995,430.310009,431.989994,90804000,57.995187
433.759995,434.999996,425.25,427.71999,89611900,57.421934
424.499996,424.949993,419.679993,423.199993,95923800,56.815119
424.849991,427.500011,422.48999,426.209995,75207300,57.219215
426.360012,428.500008,422.749996,426.98,76653500,57.322589
428.099998,437.05999,426.009991,435.689999,93982000,58.491918
433.719994,437.989998,431.199989,434.329994,82091100,58.309335
434.14999,434.14999,429.090008,429.800011,59653300,57.701179
427,427.890007,419.550003,419.85001,79380000,56.36538
421.569996,426.610004,420.57,426.240009,76442800,57.223245
420.269993,420.599987,398.109993,402.800007,236264000,54.076396
404.98999,405.790009,389.740002,392.049988,166574800,52.633192
387.970001,399.599987,385.100002,390.530006,152318600,52.429133
392.639988,402.199993,391.269997,398.670006,107480100,53.521938
403.989994,408.380001,398.810009,406.12999,166059600,54.52345
393.540009,415.250011,392.500011,405.459988,242412800,54.433501
411.23,413.939995,406.999996,408.380001,96209400,54.825517
409.809994,418.770012,408.250011,417.199989,191024400,56.009611
420.449997,433.619991,420,430.119991,160081600,57.744137
435.099998,445.250004,432.069996,442.779987,172884600,59.443757
444.459999,444.929996,434.389996,439.290001,126727300,58.975222
441.779991,448.589973,440.630005,445.519997,105457100,59.811607
451.309982,453.230026,449.149986,449.980019,90325200,60.41037
455.709976,462.200005,454.309998,460.709984,124160400,61.850881
464.970001,465.749992,453.699997,458.660004,120938300,61.575669
459.039986,465.37001,455.810005,463.839989,118149500,62.271088
459.80999,463.000023,455.579987,456.769974,99621900,61.727821
457.970001,459.710014,450.480003,452.969994,83713000,61.214292
451.509987,457.899986,451.5,454.740021,79237200,61.453494
453.850014,455.200005,442.150013,443.860012,111779500,59.983171
439.160011,441,422.360001,428.850002,185403400,57.954721
423.239994,437.849995,418.900002,434.580013,150801000,58.729073
439.049995,440.089993,431.009998,433.26001,106976100,58.550688
431.909992,445.800003,430.099991,442.930004,112894600,59.85749
438.150002,445.479996,434.200005,439.659996,114005500,59.415582
444.050003,448.350021,438.21999,441.349995,110759600,59.643968
435.950005,446.160011,435.790001,442.139999,88255300,59.750729
440.85001,445.66,440.360012,445.150002,69041700,60.1575
449.900017,451.109978,440.85001,441.44001,96536300,59.656132
440.000004,447.499989,439.39999,444.949997,82644100,60.130471
445.650013,454.500015,444.509987,451.580002,88379900,61.026449
452.500023,457.100021,449.500008,449.730026,96075700,60.776444
450.729996,452.359993,442.480007,450.720009,93088100,60.91023
453.219986,454.43,447.389999,449.30999,73182200,60.71968
445.650013,450.720009,443.709995,445.110001,72647400,60.152094
445.470009,447.000004,434.049988,438.459995,104233500,59.253414
436.500004,443.239998,432.770012,441.810005,101133900,59.706133
444.729992,449.080025,436.800011,438.889992,112538300,59.311523
435.740013,442.759987,433.320011,437.600002,71528100,59.137194
439.499992,441.249992,431.499996,432.189999,66306800,58.406087
432.499992,437.139992,428.75,435.959991,71458100,58.915563
435.400005,436.290012,428.500008,430.050003,67966500,58.116889
431.439995,435.700012,430.359997,432.000008,64853600,58.380412
431.559998,434.899994,430.210007,431.769989,48756400,58.349327
431.399994,431.66,422.999989,422.999989,77735000,57.164151
419.300011,425.980003,415.17001,416.840008,89327700,56.331692
418.490005,420,408.099995,413.500011,120279600,55.880325
407.400005,408.660007,398.049992,402.540001,120186500,54.399191
405.699993,407.790001,398.830009,402.62999,78540700,54.411352
403.900005,404.790012,395.660004,398.069992,91931000,53.795115
399.249992,401.389988,393.540009,393.779987,84311500,53.215364
391.360012,400.269989,388.869995,396.53001,144629100,53.587002
402.689991,412.269997,401.219997,409.219994,97763400,55.301924
409.960011,421.629997,409.470013,418.490005,117466300,56.554672
420.859993,422.979988,417.450008,420.799992,60232200,56.866844
420.389996,423.290009,415.349987,417.419994,68506200,56.410071
420.109989,420.999996,410.650013,415.050007,74534600,56.089792
413.599987,423.5,410.379993,422.349987,88146100,57.07631
419.599991,424.800003,418.25,420.730003,70351400,56.857385
422.950001,428.249989,421.169987,427.289993,81573100,57.743901
427.650002,429.789997,423.410011,426.510002,69890800,57.638493
425.009995,431.459995,424.800003,427.44001,60479300,57.764175
426.519989,430.709991,424.170002,430.199993,54134500,58.137158
429.700008,432.220013,428.220001,430.310009,49747600,58.152026
433.380013,434.870007,430.609989,431.760002,54719700,58.347978
433.100006,433.98,424.350006,424.949993,67180400,57.427674
429.460003,429.749996,425.470005,426.309998,51949100,57.611465
426.000004,426.959999,418.710011,418.98999,92348900,56.62224
438.929993,444.589989,435.260002,440.510002,147984200,59.530451
440.699993,441.400009,435.810001,438.499996,57373400,59.258819
435.300003,441.040001,434.340008,440.990013,50038100,59.59532
440.799995,449.990005,440.200008,447.790009,62014400,60.51427
449.959991,457.150009,449.229988,453.320015,77355600,61.261594
454.990013,457.339973,449.429993,452.529984,80739400,61.15483
455.749977,456.799988,453.259987,456.679985,51562700,61.71566
458.010002,462.850006,456.660011,462.539986,68695900,62.50758
464.689995,470.669998,462.150017,469.449997,79713900,63.441397
468.020004,471.889999,462.169991,465.250008,83714400,62.873812
463.799988,467.000008,461.769981,464.979988,74714500,62.837321
463.860016,464.100021,457.949974,461.010017,63944300,62.712171
458.639977,460.459991,453.650009,454.449974,66716300,61.819794
456.860016,468.649979,456.629997,467.360016,91108500,63.575974
470.940018,494.660027,468.050018,489.569977,220485300,66.597243
497.88002,504.249992,493.400024,498.500008,189093100,67.812014
496.420013,502.400017,489.079979,497.909981,122573500,67.731751
500.149979,502.940002,498.860016,502.330002,90576500,68.333016
504.339981,513.739983,504,507.740005,127629600,69.06895
509.709984,510.569977,500.820007,501.07,89672100,68.161615
503.590004,507.149979,501.199989,502.360016,83969900,68.337099
504.979996,505.589996,498.199974,502.959976,61051900,68.418713
503.269997,503.349998,499.350014,501.020012,55682900,68.154815
500.749992,510.199982,500.5,502.970016,82741400,68.420078
498.000023,502.509979,486.299995,488.589981,106047200,66.463932
486.000015,495.800026,486.000015,490.899994,76902000,66.778168
491.650024,496.500015,491.130013,491.700012,59914400,66.886996
491.999992,492.949974,486.5,487.220016,68074300,66.277572
493.099991,500.599976,487.350006,488.579994,82982200,66.462573
499.560005,502.240013,496.279984,498.690025,86258200,67.837862
500.250008,500.679977,493.639977,495.269974,59091900,67.372625
498.43998,499.379974,489.950012,498.220001,89881400,67.773924
505.000023,507.919983,503.479988,506.169983,85171800,68.855377
506.199997,507.450012,489.500015,494.639999,185798900,67.286929
467.009995,473.689987,464.809998,467.709984,224674100,63.623581
468.500015,475.399986,466.010025,472.690018,101012800,64.301026
469.339981,471.830025,464.699982,464.899986,74708900,63.241331
460.999977,461.609978,447.220009,450.119995,135926700,61.230778
447.959999,459.710014,447.499989,455.320007,99845200,61.938147
463.18,466.350006,460.659996,464.680008,114215500,63.211407
470.700012,475.830009,469.249992,472.299995,101135300,64.24797
477.999992,478.550018,465.999985,467.410004,174825700,63.582774
496.100006,496.910011,482.599991,490.640015,190526700,66.742802
494.880005,495.469978,487.819977,489.100006,91086100,66.533311
489.199982,489.639992,481.429977,481.530006,79239300,65.503548
486.000015,488.56002,483.899994,486.219994,59305400,66.141537
483.779991,484.669998,480.720001,482.750008,57010100,65.669508
477.250015,481.659996,474.410004,476.749977,65039100,64.853311
478.449989,489.140007,478.379974,487.960007,88470900,66.378235
485.63002,491.799988,483.749977,489.55999,72296000,66.595884
490.510025,492.350014,480.739975,483.409996,80688300,65.759287
483.859993,484.599983,478.600006,483.030014,64717100,65.707598
486.559975,492.649994,485.350014,487.750015,78073100,66.349669
489.940025,490.640015,480.540024,480.93998,72729300,65.423286
484.639984,487.790016,478.279999,486.589989,75431300,66.191868
491.319977,492.379974,487.039986,489.639992,69650700,66.606767
486.989998,493.839981,485.159996,492.809998,66934700,67.037989
489.830009,497.579987,489.349998,496.039978,65474500,67.477371
497.510025,502.000008,495.52002,498.679985,80018400,67.836496
500.789993,502.530006,499.230011,501.110001,62775300,68.167056
499.979988,504.779991,499.680008,504.499985,63398300,68.628203
505.990005,509.259987,505.709999,508.889992,72635500,69.225385
511.770004,524.300011,511.520012,521.360023,99526700,70.92171
526.410019,528.450012,508.029999,519.870003,133515900,70.719019
519.000023,525.669975,519.000023,524.959999,78430800,71.411422
525,532.470024,522.449982,531.910011,96191200,72.356847
531.319984,533.229988,525.110016,525.960022,84448000,71.547458
529.039986,530.999977,523.209999,529.880005,137610200,72.080701
536.270004,539.249992,514.540001,516.680023,158951800,70.28508
519.610023,527.520004,517.020004,524.900024,88540900,71.403264
525,527.48999,521.269981,522.699974,68924100,71.103986
524.020004,524.799995,515.840004,520.030006,68722500,70.740785
521.099991,526.820015,518.810005,526.75,61156900,71.65492
524.580017,528.890022,523.000008,525.449997,66303300,71.478078
524.149994,524.860023,518.200005,520.920013,55843900,71.275573
519.580009,523.190025,512.380005,512.490021,65655100,70.122128
514.580002,521.130005,512.589996,520.560005,69829200,71.226314
519.990005,521.669991,514.410011,519.050011,56863100,71.019707
517.670006,523.919975,516.999977,520.009979,51069200,71.151056
518,522.249977,516.959976,520.63002,49305200,71.235894
522.80999,529.279991,521.869995,528.160019,70604800,72.266196
526.580009,529.089973,524.489975,524.990013,79480100,71.832456
524.990013,527.19001,518.200005,518.629974,61236000,70.962235
519.029984,523.37999,517.969986,519.549995,52234700,71.088118
519.229988,520.419975,514.330009,514.999985,48479200,70.465557
517.599991,521.210007,513.670021,521.139992,65506700,71.305671
519.519981,522.159988,518.529999,519.799988,55931400,71.122324
521.019989,525.86998,521.000015,523.739998,57327900,71.661421
524.11998,536.140015,523.999977,533.399979,100345700,72.98316
536.310005,546,533.399979,545.959999,90862100,74.701702
549.480026,558.330002,547.809975,556.069977,79531900,76.085013
558.000008,564.329979,550.819977,551.230026,118136200,75.42278
558.299988,566.380013,557.68,566.319984,112742000,77.487484
565.499992,569.19001,560.819992,565.000008,94452400,77.306876
572.650009,575.139999,566.410027,567.899994,111895000,77.703671
565.789986,566.750008,559.569977,560.019974,86088100,76.625477
560.899994,569.579979,560.899994,566.43,80123400,77.502537
563.580002,567.88002,561.199974,565.54998,69567400,77.382127
567,570.970024,559.68998,561.359978,89929700,76.808824
562.140022,565.339989,560.030014,560.539986,65572500,76.696628
562.849998,562.880013,553.669975,554.429993,83205500,75.86062
555.02002,562.640007,555.009979,557.500023,70648200,76.280681
555.809998,559.439987,553.379982,554.990005,57475600,75.937244
549.700005,551.450005,538.799995,550.769989,141465800,75.359835
549.5,549.999985,543.729988,544.459991,80077200,74.496461
545.43,551.610008,544.82,549.019989,109103400,75.120389
568.000023,570.719978,562.76001,570.090004,125326600,78.003322
569.889999,571.880005,566.029991,567.669975,41888700,77.672198
568.099998,569.499977,563.379997,563.900009,51002000,77.156368
563.820007,564.409981,559.500015,560.089989,56471100,76.635056
557.460022,560.089989,552.319984,554.519981,63407400,75.872933
554.170013,561.279976,554.000023,561.019997,55771100,76.762306
555.680008,557.029999,552.020004,553.12999,58671200,75.682745
552.860023,553.699989,540.429993,540.980019,98116900,74.020309
537.450005,546.800018,533.599983,543.929993,103152700,74.423944
544.320015,545.959999,537.919975,540.040024,79302300,73.891693
538.809982,545.55999,538.68998,543.460022,64632400,74.359639
546.800018,546.859993,535.349983,536.519997,69787200,73.410061
539.829979,540.799988,531.109993,532.939995,76244000,72.920222
529.910019,542.5,529.880005,535.730019,94623200,73.301971
538.220009,546.730003,537.659996,546.390022,83140400,74.76054
553.520012,560.200005,551.659996,557.359993,97909700,76.261521
554.900017,556.850021,551.680023,554.250015,57319500,75.835994
551.480019,552.069992,539.899994,540.669998,106684900,73.97789
540.990005,550.07,540.420006,549.069977,82131700,75.127229
550.910019,557.289978,547.809975,551.509979,94996300,75.461085
549.94001,556.5,544.810013,556.179993,100809800,76.100066
554.000023,555.61998,544.749985,546.070015,107338700,74.716755
550.07,554.799988,545.750008,550.500023,138719700,75.322897
508.760002,514.999985,502.070023,506.499977,266380800,69.302532
503.950012,507.37001,498.62001,500.749992,125702500,68.515783
502.539993,506.499977,496.70002,499.779984,169625400,68.38306
495.179985,501.529984,493.549988,500.599976,116199300,68.495256
502.610008,507.730019,499.300026,501.529984,100366000,68.622506
505.849976,509.459991,502.760025,508.790016,94170300,69.61587
506.560005,515.279991,506.249985,512.589996,82086200,70.135807
510.060005,513.499977,507.81002,512.509995,64441300,70.544607
521.379997,522.929993,517.380013,519.679985,92570100,71.531523
518.659988,531.990013,518,528.989998,86389800,72.813003
530.610008,537.749985,529.500023,535.959984,70564200,73.772389
536.95002,539.560013,533.239975,535.919983,77025200,73.766883
534.659981,544.850014,534.199997,544.429977,76849500,74.938244
542.469986,545.980026,541.209984,543.990021,68231100,74.877686
546,551.190025,545.609978,545.990013,65062900,75.152975
544.749985,546.890007,534.350014,537.370003,78442000,73.966471
532.989983,537.000008,528.999985,531.149994,76464500,73.110316
532.789978,534.569992,524.599991,525.249992,69696200,72.298208
523.150024,529.920006,522.420021,527.550018,72227400,72.614796
529.38002,529.569984,521.000015,522.060013,57988000,71.859123
523.610008,525,515.599998,517.349998,69054300,71.210811
517.140007,528.780006,516.049995,527.670021,75470500,72.631314
529.079987,532.749977,522.119987,526.239975,92992200,72.434475
523.419991,530.650009,522.80999,527.76001,59695300,72.643701
530.999977,532.640015,527.769997,531.239983,64785000,73.122703
530.919975,534.750023,529.129974,532.360008,50015700,73.276869
532.789978,534.440002,528.099991,530.749985,46372200,73.055257
531.090019,531.980026,526.050011,530.440018,55182400,73.012591
528.360023,533.330017,528.339996,530.919975,44646000,73.078655
535.450012,538.740021,532.589973,536.089973,69806100,73.790281
534.510017,537.349976,532,536.609985,49831600,73.861858
537.440018,539.659988,529.159988,530.650009,64435700,73.041495
528.789993,530.890015,523.000008,524.68998,59299800,72.221125
527.699982,529.969994,525.850006,526.740013,49886200,72.503303
525.899994,531.969986,525.200005,531.399986,52411800,73.144726
532.259979,536.23999,528.999985,531.26001,56189000,73.125459
529.889992,532.669975,527.350014,528.700005,52099600,72.773086
531.929985,533.75,526.330017,532.86998,93511600,73.347064
538.420013,540.500008,535.05999,539.190018,88925200,74.216988
541.499977,545.750008,539.589973,544.98999,70573300,75.015327
546.520012,549.000015,538.860023,539.779991,74942000,74.298195
540.019997,541.499977,535.120018,537.459991,55507900,73.978858
538.319984,538.940025,534.249985,536.859978,50141000,73.896269
539.230019,540.809975,535.930023,536.739975,42167300,73.879751
537.760025,541.870026,536.769989,541.649994,50190000,74.555592
542.379997,543.479996,540.260002,542.549988,45105200,74.679472
541.390015,542.5,537.640022,538.790009,40586000,74.161928
539.810005,540.000023,530.579994,531.820023,68812800,73.202542
528.019989,530.900002,521.890022,523.469978,72462600,72.053198
525.190018,526.120026,518.699989,523.440018,60972100,72.049074
522.639999,530.490005,522.020012,530.320015,51542400,72.996073
530.680023,532.240005,523.169998,523.480019,59913000,72.05458
519.000023,522.830017,517.140007,519.610023,67929400,71.521893
521.900009,522.159988,517.210022,521.679977,51418500,71.806813
520.270012,521.639977,511.329994,517.959999,66622500,71.294775
518.049988,521.090004,514.139992,519.01001,53691400,71.439304
519.999992,527.76001,519.199974,524.940025,71083600,72.255543
525.339981,532.139977,523.959976,531.170021,45637200,73.113073
528.309982,531.830009,526.500008,531.70002,50640800,73.186025
529.060013,531.13002,524.449974,524.750008,98735000,72.229388
568.210014,570.000015,560.730003,567.770004,189977900,78.150889
564.529984,571.990021,563.959984,571.93998,97568800,78.724867
572.800026,595.749977,572.54998,594.090019,167371400,81.773717
593.739998,595.979996,589.509995,592.329979,84344400,81.531455
592.639999,599.430008,589.799988,590.089981,114160200,81.22313
591.999985,594.799995,586.360016,591.480026,61012000,81.414463
592.340019,594.199982,589.709999,592.580025,47878600,81.565873
590.140022,600.999977,589.999992,600.959976,71766800,82.719334
601.799995,604.409988,594.410027,594.410027,93641100,81.817764
595.249992,597.289986,587.72998,592.329979,70716100,81.531455
588.249992,594.410027,586.400017,587.990013,57574300,81.386125
584.540001,586.25,580.330025,585.540024,72899400,81.047012
587.489975,593.659996,587.399986,592.830017,53302200,82.05605
591.999985,594.540016,590.699982,593.760025,39934300,82.184776
592.430008,597.400002,591.740005,593.869987,41601000,82.199996
594.70002,596.599983,588.040001,588.819992,57711500,81.501005
588.629974,597.529991,585.399994,597.510017,69064100,82.703828
597.849998,607.330002,597.329987,604.590019,79438800,83.6838
604.510017,606.399994,600.730011,604.710022,58709000,83.70041
603.830002,606.699974,602.059975,606.310005,49214900,83.92187
606.599998,609.850006,604.100021,607.269974,50190000,84.054744
607.25,614.730011,606.470009,614.129997,58052400,85.004268
615.879997,625.859985,615.630005,625.63002,87216500,86.596033
626.019989,629.830009,623.779991,624.01001,78870400,86.371801
627.849991,636.87001,627.769989,635.37999,94118500,87.945567
637.979996,644.169991,628.900002,633.000015,141005200,87.616145
633.959984,634.830017,622.500015,628.650009,92337700,87.014043
628.459991,638.740013,628.25,637.539986,73177300,88.244541
637.44001,647.890022,636.109993,644.819992,83870500,89.252197
646.199997,649.370003,642.610008,647.349983,75951400,89.602383
649.900002,651.259979,644.470024,645.570023,87484600,89.356011
92.699997,93.879997,91.75,93.699997,75415000,90.785823
94.730003,95.050003,93.57,94.25,62777000,91.318721
94.129997,94.760002,93.470001,93.860001,45681000,90.940851
94.040001,94.120003,91.900002,92.290001,54749000,89.41968
92.199997,92.440002,90.879997,91.279999,54525000,88.44109
91.510002,92.75,91.449997,92.199997,35561000,89.332475
92.309998,92.699997,91.800003,92.080002,29726000,89.216212
92.269997,92.290001,91.349998,92.18,33514000,89.3131
92.290001,92.300003,91.339996,91.860001,35528000,89.003053
91.849998,92.550003,90.900002,90.910004,100898000,88.082602
91.32,91.620003,90.599998,90.830002,43694000,88.005088
90.75,91.739998,90.190002,90.279999,39036000,87.472191
90.209999,90.699997,89.650002,90.360001,36869000,87.549705
90.370003,91.050003,89.800003,90.900002,32629000,88.072911
90.82,92,90.769997,91.980003,64029000,89.119323
92.099998,93.730003,92.089996,92.93,49482300,90.039774
93.519997,94.07,93.129997,93.519997,38223000,90.611421
93.870003,94.059998,93.089996,93.480003,28465000,90.572672
93.669998,94.099998,93.199997,94.029999,22891800,91.105562
94.139999,95.989998,94.099998,95.970001,56468000,92.985228
96.269997,96.800003,93.919998,95.349998,65222000,92.384508
95.440002,95.949997,94.760002,95.389999,36436000,92.423265
93.760002,95.550003,93.519997,95.040001,39686000,92.084152
95.360001,95.889999,94.860001,95.220001,34018000,92.258554
95.860001,96.889999,95.650002,96.449997,42810000,93.450295
96.800003,96.849998,95.029999,95.32,45477900,92.355442
96.970001,97.099998,94.739998,94.779999,53396300,91.832236
95.029999,95.279999,92.57,93.089996,57298000,90.194794
93.620003,94.739998,93.019997,94.43,49988000,91.493123
94.989998,95,93.720001,93.940002,39079000,91.018364
94.68,94.889999,94.120003,94.720001,55197000,91.774104
95.419998,97.879997,95.169998,97.190002,92918000,94.167286
97.040001,97.32,96.419998,97.029999,45729000,94.012258
96.849998,97.839996,96.639999,97.669998,43469000,94.632353
97.82,99.239998,97.550003,99.019997,55318000,95.940365
99.330002,99.440002,98.25,98.379997,43143000,95.32027
98.440002,98.699997,97.669998,98.150002,33010000,95.097428
97.160004,97.449997,95.330002,95.599998,56843000,92.626733
94.900002,96.620003,94.809998,96.129997,48511000,93.140248
96.370003,96.580002,95.169998,95.589996,39958000,92.617042
95.360001,95.68,94.360001,95.120003,55933000,92.161665
94.75,95.480003,94.709999,94.959999,38558000,92.006638
94.93,95.949997,94.099998,94.480003,46711000,91.996907
94.260002,94.82,93.279999,94.739998,41865000,92.250068
95.269997,96.080002,94.839996,95.989998,36585000,93.467216
96.040001,96.879997,95.610001,95.970001,33795000,93.447745
96.150002,97.239998,96.040001,97.239998,31916000,94.684364
97.330002,97.57,96.800003,97.5,28116000,94.937533
97.900002,98.190002,96.860001,97.980003,48951000,95.404921
98.489998,99.370003,97.980003,99.160004,47572000,96.553909
99.410004,100.68,99.32,100.529999,69399000,97.887898
100.440002,101.089996,99.949997,100.57,52699000,97.926848
100.57,100.940002,100.110001,100.580002,33478000,97.936587
100.290001,101.470001,100.190002,101.32,44184000,98.657136
101.790001,102.169998,101.279999,101.540001,40270000,98.871356
101.419998,101.5,100.860001,100.889999,33152000,98.238437
101.019997,102.57,100.699997,102.129997,52369000,99.445846
101.589996,102.779999,101.559998,102.25,68460000,99.562695
102.860001,102.900002,102.199997,102.5,44595000,99.806124
103.059998,103.739998,102.720001,103.300003,53564000,100.585102
103.099998,103.199997,98.580002,98.940002,125421000,96.33969
98.849998,100.089996,97.790001,98.120003,85718000,95.541241
98.800003,99.389999,98.309998,98.970001,58457000,96.3689
99.300003,99.309998,98.050003,98.360001,46356700,95.774931
